Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36
87,0.324183515512851,1.16400299361849,26.1620916849155,46.6434201614862,3.05297257032191,1.00102032649739,3.05297257032191,1.00102032649739,16.2630089747277,28.9947137955952,4.86882599076995,8.68044876211435,5.66732802866372,363.209579886559,75.318757189372,2.2019075378618,1.52721217361728,0.0227913897293175,1.50442078388797,0.321568702035196,0.535947836725327,1.78286280482611,0.409536912670349,0.590463087329651,1.44178233771308,1.44178233771308,0.98507647455734,0.0149235254426599,0.00271810078907963,0.0341925683373012,6.40808564008569,0.0580894325242919,90.0858896897514,1.00285894250496,1.0034275406729
88,0.320813644690875,1.16409172870462,26.2184065447591,46.7680252821307,3.05957676752175,1.00101813269339,3.05957676752175,1.00101813269339,16.2980156967466,29.0721714476723,4.87930631690653,8.70363806430331,5.67996012532711,364.605537605544,75.5379869381722,2.20479681327982,1.52812848190546,0.0225107752977554,1.5056177066077,0.321464018707318,0.535773364512197,1.78378595214358,0.409364870997133,0.590635129002867,1.44280853304338,1.44280853304338,0.985269055865194,0.0147309441348061,0.00268263040901257,0.033862952997953,6.4232723778033,0.058070888503444,90.3399490632018,1.00282019053511,1.0033926782421
89,0.317667504102134,1.16417155870741,26.2741043780712,46.8915090849456,3.06610860433744,1.00101597218593,3.06610860433744,1.00101597218593,16.3326388596778,29.1489320606079,4.88967181297334,8.72661868664135,5.69241685607687,365.992766552063,75.7552919472364,2.20767772209616,1.52904884101392,0.0222474168240565,1.50680142418987,0.321360409010353,0.535600681683922,1.78470437698656,0.409194736406213,0.590805263593787,1.44382420160773,1.44382420160773,0.985450159453831,0.0145498405461686,0.00264928515592098,0.0335562431224822,6.43829834729267,0.0580525174028878,90.5914348984588,1.00278377216132,1.00335981572277
90,0.314730877812459,1.1642430866772,26.3292250873069,47.0139466916165,3.07257276023872,1.00101384307337,3.07257276023872,1.00101384307337,16.366903267883,29.2250423319163,4.89992990490989,8.74940460944854,5.70470951699423,367.371935766249,75.9708031535359,2.21055070567127,1.52997291347583,0.0220001737671263,1.5079727397087,0.321257812563461,0.535429687605769,1.7856183209236,0.409026400914609,0.590973599085391,1.44482996149866,1.44482996149866,0.985620546891157,0.0143794531088435,0.00261792275559373,0.0332710056250987,6.45317403222087,0.0580343095452083,90.8405188333836,1.00274953073879,1.00332881906054
91,0.311990435355409,1.16430687541931,26.3838060075864,47.1354084303139,3.07897361361696,1.00101174358574,3.07897361361696,1.00101174358574,16.4008321298045,29.3005459793429,4.91008754086873,8.77200892096063,5.71684868274414,368.743672558137,76.1846431835258,2.21341617605272,1.53090038449896,0.0217679812691272,1.50913240322983,0.321156173023185,0.535260288371975,1.78652800952071,0.40885976378915,0.59114023621085,1.44582638979291,1.44582638979291,0.985780928994768,0.0142190710052317,0.00258841057454794,0.0330058947710647,6.46790924373322,0.058016255889956,91.0873616179008,1.0027173202849,1.00329956334541
92,0.309433678753825,1.16436345017143,26.43788206979,47.2559601367826,3.08531526091173,1.00100967207528,3.08531526091173,1.00100967207528,16.434447159349,29.3754839280296,4.92015122156773,8.79444387336259,5.72884425170976,370.108565052049,76.3969268708941,2.2162745179542,1.53183096044509,0.0215498451232421,1.51028111532185,0.321055437809172,0.53509239634862,1.78743365342344,0.408694731050977,0.591305268949023,1.44681402529574,1.44681402529574,0.985931969205675,0.0140680307943251,0.00256062495871835,0.0327596471332036,6.48251316299323,0.0579983479916206,91.3321137904903,1.00268700474185,1.00327193217695
93,0.307048892430046,1.16441330110373,26.4914859535551,47.3756634370897,3.09160153455328,1.00100762700767,3.09160153455328,1.00100762700767,16.4677686709946,29.4498944862771,4.93012702876331,8.81672093540851,5.74070548842303,371.467164582859,76.607761743209,2.219126090599,1.53276436741242,0.0213448370773155,1.5114195303351,0.320955557848741,0.534925929747902,1.78833544936471,0.408531215014421,0.591468784985579,1.44779337110066,1.44779337110066,0.986074286738966,0.013925713261034,0.00253445061851342,0.0325310768032037,6.49699438110597,0.0579805779603427,91.574916314371,1.00265845729179,1.00324581707488
94,0.304825095885182,1.16445688565328,26.5446482307682,47.4945760130724,3.09783601979009,1.00100560695399,3.09783601979009,1.00100560695399,16.5008156689887,29.5238135105549,4.94002065195449,8.83885084182221,5.7524410634378,372.819987951893,76.8172484791834,2.22197122943731,1.53370034991404,0.0211520904507805,1.51254825946326,0.320856487338981,0.534760812231635,1.78923358110359,0.408369133857793,0.591630866142207,1.44876489697733,1.44876489697733,0.986208459526031,0.0137915404739694,0.00250978005685798,0.0323190708498303,6.51136093657631,0.0579629384251918,91.8159011755552,1.00263155972054,1.00322111693179
95,0.302751999027352,1.16449463070357,26.5973975001113,47.6127518514837,3.1040220704676,1.00100361058316,3.1040220704676,1.00100361058316,16.5336059309857,29.5972745603756,4.94983741342238,8.86084363966375,5.76405909078601,374.167519549873,77.0254813382032,2.22481024774632,1.53463866964578,0.0209707960438279,1.51366787360195,0.320758183525142,0.534596972541903,1.79012822029992,0.40820841122383,0.59179158877617,1.44972904159899,1.44972904159899,0.98633502696197,0.0136649730380301,0.00248651303710675,0.0321225850156468,6.52562035044587,0.0579454224998466,92.0551919448651,1.00260620182611,1.00319773750463
96,0.300819960028985,1.1645269346196,26.6497605131953,47.7302414777799,3.11016282382017,1.00100163665502,3.11016282382017,1.00100163665502,16.5661560864543,29.6703090436235,4.95958229170386,8.8827087318378,5.77556716315155,375.51021335408,77.2325485636879,2.2276434381213,1.53557910433716,0.0208001983191934,1.51477890601796,0.320660606494201,0.534434344157002,1.79101952732922,0.408048975847702,0.591951024152298,1.45068621462056,1.45068621462056,0.986454492470987,0.0135455075290126,0.00246455608795118,0.0319406396434425,6.53977965924534,0.0579280237505234,92.2929043059129,1.00258228086896,1.00317559094218
97,0.299019945594828,1.16455416914774,26.7017622927846,47.8470921754491,3.11626121433565,1.0009996840139,3.11626121433565,1.0009996840139,16.5984816901694,29.7429463528947,4.96925994359347,8.90445491791128,5.78697238489063,376.848494806574,77.4385327617803,2.23047107386514,1.53652144667992,0.020639591838298,1.51588185484162,0.320563718982532,0.534272864970887,1.79190765204207,0.407890761210643,0.592109238789358,1.45163679861722,1.45163679861722,0.986567325901701,0.0134326740982988,0.00244382204266378,0.0317723158233515,6.55384544589162,0.057910736166009,92.5291465509608,1.00255970106071,1.00315459534589
98,0.297343493524081,1.16457668118948,26.7534262435884,47.9633481917331,3.1223199867481,1.00099775158264,3.1223199867481,1.00099775158264,16.630597291082,29.8152139933786,4.97887472476193,8.92609043239858,5.79828140302144,378.182762580033,77.6435112567888,2.23329341028361,1.53746550332866,0.020488317934686,1.51697718539397,0.320467486196704,0.534112476994507,1.79279273447182,0.407733705217398,0.592266294782602,1.45258115089311,1.45258115089311,0.986673965763571,0.0133260342364288,0.002424229610224,0.0316167517514992,6.56782386865266,0.0578935541296628,92.7640200464846,1.00253837308868,1.00313467436152
99,0.29578267745286,1.16459479445737,26.8047742560699,48.0790509305495,3.12834170821183,1.00099583835705,3.12834170821183,1.00099583835705,16.6625164968503,29.8871377027835,4.98843070907523,8.94762298066486,5.80950043630028,379.513390237495,77.8475564247354,2.23611068589265,1.53841109396868,0.0203457616088836,1.5180653323598,0.320371875646511,0.533953126077518,1.7936749054942,0.407577749895829,0.592422250104171,1.45351960516879,1.45351960516879,0.986774821314895,0.0132251786851049,0.00240570297605572,0.0314731392909962,6.5817206882957,0.0578764723932607,92.9976196701808,1.00251821367357,1.00311575679944
100,0.294330073666098,1.16460881102081,26.8558268036975,48.194239133379,3.13432877970635,1.00099394340078,3.13432877970635,1.00099394340078,16.6942520342932,29.9587415637806,4.99793170669338,8.96905977258964,5.82063530249537,380.840727791964,78.0507360062914,2.23892312354392,1.53935805044649,0.0202113486298683,1.51914670181663,0.320276856989364,0.533794761648941,1.79455428744214,0.407422841117118,0.592577158882882,1.45445247315562,1.45445247315562,0.986870274512154,0.013129725487846,0.00238817143027543,0.0313407207261394,6.5955412935291,0.0578594860525612,93.2300342210717,1.00249914515786,1.0030977762814
101,0.292978729871488,1.16461901274918,26.9066030340407,48.3089490488409,3.14028344671932,1.00099206584057,3.14028344671932,1.00099206584057,16.7258158060176,30.030048109416,5.00738128102352,8.99040755412509,5.83169144396431,382.165103171584,78.2531134003196,2.24173093147418,1.54030621595868,0.0200845428293273,1.52022167312936,0.320182401885292,0.533637336475487,1.79543099467901,0.407268928335143,0.592731071664857,1.45538004602477,1.45538004602477,0.986960681829862,0.0130393181701384,0.00237156902150713,0.0312187857007974,6.60929072484097,0.057842590524483,93.4613468042798,1.00248109512284,1.00308067091197
102,0.29172213583167,1.16462566265889,26.9571208540878,48.4232145916385,3.14620780925212,1.00099020486179,3.14620780925212,1.00099020486179,16.7572189434542,30.1010784219154,5.01678276459771,9.01167263687622,5.84267395163531,383.486823595791,78.4547479391747,2.24453430428376,1.54125544429516,0.0199648435758464,1.52129060071931,0.320088483861788,0.533480806436313,1.79630513413288,0.407115964343689,0.592884035656311,1.45630259577784,1.45630259577784,0.987046375959453,0.0129536240405475,0.00235583423446308,0.031106668332119,6.62297369683271,0.0578257815257882,93.6916351919605,1.0024639960321,1.00306438297278
103,0.290554195754652,1.16462900617088,27.0073970101428,48.5370674915211,3.15210383118947,1.0009883597044,3.15210383118947,1.0009883597044,16.7884718565233,30.1718522252829,5.02613927394201,9.03286092582303,5.8535875874875,384.806176867591,78.6556951468518,2.24733342384894,1.5422055991331,0.0198517834169938,1.5223538157161,0.31999507818785,0.533325130313083,1.79717680579483,0.406963905050255,0.593036094949745,1.45722037652581,1.45722037652581,0.987127667395221,0.0128723326047791,0.00234090968962173,0.0310037444909028,6.63659461913959,0.0578090550531742,93.9209721618077,1.00244778489966,1.00304885863795
104,0.289469202346408,1.16462927228436,27.0574471626366,48.65053743287,3.15797334907283,1.00098652965905,3.15797334907283,1.00098652965905,16.8195842801397,30.2423879720704,5.03545372349897,9.05397794529778,5.86443680562018,386.123432586839,78.8560069810142,2.25012846017285,1.54315655337819,0.0197449258781144,1.52341162750008,0.319902161756574,0.533170269594289,1.79804610318342,0.406812709265309,0.593187290734691,1.45813362568237,1.45813362568237,0.987204845914765,0.0127951540852352,0.00232674186345597,0.0309094292402025,6.65015761602535,0.0577924073646813,94.149425814467,1.00243240298094,1.00303404770924
105,0.288461812433666,1.1646266746725,27.1072859561698,48.7636521854828,3.16381808031446,1.00098471406365,3.16381808031446,1.00098471406365,16.8505653177526,30.312702924677,5.04472883866277,9.07502886332426,5.87522577199627,387.438843289151,79.0557320598744,2.25291957217899,1.54410818854992,0.0196438634073759,1.52446432514254,0.31980971297571,0.53301618829285,1.79891311377795,0.406662338505921,0.593337661494079,1.45904256507747,1.45904256507747,0.987278181960926,0.0127218180390738,0.00231328082777791,0.0308231744240138,6.66366654473278,0.0577758349623301,94.3770598711236,1.00241779548508,1.00301990336943
106,0.287527024068856,1.16462141270507,27.1569270850834,48.8764377270963,3.16963963088706,1.00098291229997,3.16963963088706,1.00098291229997,16.8814234821058,30.3828132315123,5.05396716798202,9.09601851441962,5.88595838294026,388.752645514829,79.2549158748469,2.25570690845139,1.54506039420792,0.0195482154573234,1.5255121787506,0.319717711665643,0.532862852776071,1.79977791942236,0.406512756812783,0.593487243187217,1.4599474019964,1.4599474019964,0.987347927931746,0.0126520720682539,0.00230048000686963,0.0307444663981573,6.67712501266737,0.0577593345759091,94.6039339524592,1.00240391130689,1.00300638195276
107,0.286660155033089,1.16461367240306,27.2063833548374,48.9889183581586,3.17543950252184,1.00098112379068,3.17543950252184,1.00098112379068,16.9121667333929,30.4527339983408,5.06317109458256,9.11695142095362,5.89663828246679,390.065060811937,79.4536009898401,2.25849060792491,1.54601306741671,0.0194576266938411,1.52655544072287,0.319626138964284,0.532710231607141,1.80064059670203,0.406363930579693,0.593636069420308,1.46084833014944,1.46084833014944,0.987414319384536,0.0125856806154644,0.00228829595116405,0.0306728238957533,6.69053639348663,0.0577429031478361,94.830103840106,1.00239070277733,1.0029934427311
108,0.285856822657197,1.16460362732961,27.2556667394607,49.101116809328,3.18121909944585,1.00097934799645,3.18121909944585,1.00097934799645,16.9428025149691,30.5224793551072,5.07234284685899,9.13783181315456,5.90726887851137,391.376296677462,79.6518272280045,2.26127080052925,1.54696611224609,0.0193717653240402,1.52759434692205,0.319534977238411,0.532558295397351,1.8015012172951,0.406215828394643,0.593784171605357,1.46174553057664,1.46174553057664,0.987477576159756,0.0125224238402441,0.00227668812633056,0.0306077960200062,6.70390384216336,0.057726537819023,95.0556217216642,1.00237812543091,1.00298104771482
109,0.285112924884674,1.16459143942167,27.3047884353196,49.213054342152,3.18697973468748,1.00097758441336,3.18697973468748,1.00097758441336,16.9733377867748,30.5920625185198,5.08148450848103,9.15866364784576,5.91785335813082,392.686547440254,79.8496318467079,2.2640476077896,1.54791943930496,0.0192903215351641,1.52862911776979,0.319444210000995,0.532407016668325,1.80235984830022,0.40606842089172,0.59393157910828,1.4626391724922,1.4626391724922,0.987537903430022,0.0124620965699777,0.00226561871670086,0.0305489603573088,6.71723030908712,0.0577102359156785,95.280536420287,1.00236613778911,1.0029691614673
110,0.284424622503951,1.16457725976615,27.3537589114353,49.3247508433493,3.19272263597741,1.0009758325704,3.19272263597741,1.0009758325704,17.0037790566151,30.6614958506591,5.09059802775786,9.17945062599173,5.92839470173719,393.995995089242,80.0470497014622,2.26682114338704,1.5488729653061,0.0192130060371076,1.52965995926899,0.319353821834142,0.53225636972357,1.80321655254222,0.405921680613066,0.594078319386933,1.46352941407242,1.46352941407242,0.987595492679214,0.0124045073207864,0.00225505244204481,0.0304959212039621,6.73051855326405,0.0576939949369866,95.5048936097801,1.00235470115852,1.00295775093219
